video_id,title,description,channel_id,channel_title,view_count,like_count,comment_count,topics,latitude,longitude,published_at,duration,url,national_park
rciCSGAuK80,"Quiet Day by the Sea in Early Spring, with Coffee on the Stove","Beginning of April and I make a simple hike at the sea of the Bothnian bay, Bottenviken. The air, the expanses, the light, the sounds form early migratory birds make a strong impression on a northerner after a long dark winter. I love going to the sea on days like this to take everything in!

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,12687.0,1310.0,63.0,"Hobby,Lifestyle_(sociology)",,,2023-04-09 06:38:05+00:00,PT7M32S,https://www.youtube.com/watch?v=rciCSGAuK80,Bothnian Bay
900j-O6F3h0,Whiteout - Solo Overnight at the World's End,"Winter solo adventure on the ice of the frozen Bothnian Bay, Sweden (Bottenviken). Heavy snowfall and storm winds. Last man on earth going to the world's end...

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
HQ Nature Sounds - https://audiojungle.net/user/icefloe
All your support helps make more videos. Thank you!

Camera - Panasonic G80/G85",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,3311466.0,47660.0,1837.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-02-10 08:37:25+00:00,PT9M28S,https://www.youtube.com/watch?v=900j-O6F3h0,Bothnian Bay
aJbX9A2Lo7c,Camping in the Cold Northern Gale,"Strong cold winds from the north over the roaring Bothnian Bay (Bottenviken). Overnight in the Tarptent, making dinner and coffee, enjoying the rough weather at beginning of October.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
HQ Nature Sounds - https://audiojungle.net/user/icefloe
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,81506.0,2912.0,242.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-10-06 06:25:05+00:00,PT10M2S,https://www.youtube.com/watch?v=aJbX9A2Lo7c,Bothnian Bay
Pz2nbuK8Xgs,Solo Overnight at the Sea - Kayaking and Sleeping in a Hilleberg Tent,"Camping with tent (Hilleberg Allak) overnight at the Bothnian Bay (Bottenviken). Calm relaxing night at the sea, with morning coffee and a refreshing cold bath...
Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,60978.0,3057.0,199.0,"Hobby,Lifestyle_(sociology),Tourism",,,2020-08-09 05:53:23+00:00,PT13M38S,https://www.youtube.com/watch?v=Pz2nbuK8Xgs,Bothnian Bay
niWpBuxT7Fc,Night Camp at the Water's Edge,"Overnight on a rock at the Bothnian bay, Bottenviken. A calm April night with sleeping bag under the sky, full of birdsong.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
HQ Nature Sounds - https://audiojungle.net/user/icefloe
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!

Camera Nikon Z6",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,23491.0,1557.0,178.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-04-28 07:20:49+00:00,PT10M32S,https://www.youtube.com/watch?v=niWpBuxT7Fc,Bothnian Bay
Gddo7aeR7Z8,Attacked by Winter with the Cold Northern Gale,"Winter came back the other day with cold northern gale winds over the Bothnian Bay, Bottenviken. I took cover and made my coffee in an old grey fishing shed, listening to the rough sea roar and rumble.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,1038491.0,12840.0,781.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-12-01 08:33:24+00:00,PT7M28S,https://www.youtube.com/watch?v=Gddo7aeR7Z8,Bothnian Bay
RgpMH2kkj3s,Escape to the Island - Kayaking with Tent Overnight,"Escaping with kayak to my secret desolate island in the Bothnian Bay, Bottenviken, for an overnighter. Camping solo in tent (Hilleberg Allak), exploring the wildlife and enjoying August and late summer.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,30327.0,2426.0,126.0,"Hobby,Lifestyle_(sociology),Tourism",,,2021-08-15 04:51:11+00:00,PT7M36S,https://www.youtube.com/watch?v=RgpMH2kkj3s,Bothnian Bay
LW2tzyWvHMI,Solo Winter Hike In the Nordic Light,"Camping for the night on the ice of the Bothnian Bay (Bottenviken). The feeling of the Arctic is strongly present in the frozen white landscape. The Nordic light is extraordinary.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
HQ Nature Sounds - https://audiojungle.net/user/icefloe
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
All your support helps make more videos. Thank you!

Camera - Panasonic G80 and Nikon Z6",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,55717.0,2377.0,205.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-03-24 06:46:46+00:00,PT7M36S,https://www.youtube.com/watch?v=LW2tzyWvHMI,Bothnian Bay
1z37i2PtbGQ,Solitude in the Long Starry Winter Night,"Overnight tent camping trip, with a starry winter sky and a young moon. At the coast of the Bothnian Bay, Bottenviken, Sweden.

Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,164811.0,5402.0,361.0,"Hobby,Lifestyle_(sociology),Tourism",,,2019-12-08 06:43:57+00:00,PT8M12S,https://www.youtube.com/watch?v=1z37i2PtbGQ,Bothnian Bay
zQFfXf0F4wU,Camping on the Outpost,"Spring at the sea. April overnighter under the free sky at Bjuröklubb, the Bothnian Bay, Bottenviken. A place that makes you feel you are at the edge of the world! Camping with only a sleeping bag and pads on the bare rock, as simple as it gets.
Patreon - https://www.patreon.com/eriknormark
Paypal - https://www.paypal.me/ErikNormark
Shirts and Mugs - https://www.redbubble.com/people/eriknormark/shop
Your support helps make more videos. Thank you!",UCfMgKSxyQ9KnbjY6L6JKKiQ,Erik Normark,32379.0,2387.0,142.0,"Hobby,Lifestyle_(sociology),Tourism",,,2022-04-24 04:55:08+00:00,PT11M31S,https://www.youtube.com/watch?v=zQFfXf0F4wU,Bothnian Bay
CrwsolrOu28,Keskellä metsää eksyksissä ja astmakohtaus [Levi-Ylläs-Levi #2],"Tässä videolla taistellaan astmakohtauksen kanssa ja eksytään metsään.
English subtitles coming soon.

⚡🚲 CyklonEbike vaihtoi nimensä BearEbike, mutta -5% alennus silti toimii koodilla ""Manaatti5"" :) Joten jos kiinnostaa ostaa samantyyppinen sähköpyörä kun mulla niin suuntaa ➡️ https://bearebike.com/

🌐 Muut alennuskoodit ja linkit ➡️ https://linktr.ee/BossManaatti",UCgD-XYMlD1JxA_hlFoPPSOg,Manaatti,14451.0,285.0,57.0,"Hobby,Lifestyle_(sociology)",,,2019-09-15 13:30:32+00:00,PT20M48S,https://www.youtube.com/watch?v=CrwsolrOu28,Pallas-Yllästunturi
qN43gzI3Qus,KOLOVEDEN kansallispuisto |  Kaksi yötä reissussa kanootilla,"Olin Koloveden kansallispuistossa kaksi yötä ja kolme päivää. Kuljin kanootilla pitkin kansallispuistoa, ja tämä oli kyllä todella kiva tapa tutustua uuteen kansallispuistoon. Reissussa näin paljon käärmeitä ja myöskin Saimaannorpan. Tyynet kelit suosivat päivällä melomista. Illalla oli todella rentouttavaa ihastella Saimaan kaunista luontoa.",UCgHkneJS4-DwPWzXv_z3Czw,Jesse Kallio,2761.0,117.0,32.0,"Hobby,Lifestyle_(sociology),Tourism",62.2523068,28.8185295,2023-06-17 15:00:42+00:00,PT16M6S,https://www.youtube.com/watch?v=qN43gzI3Qus,Kolovesi
aXLWUsZyas4,Ympäri Hossan Kansallispuiston | 50 km ja kaksi yötä teltassa,"Ajoimme maastopyörällä Hossan kansallispuiston niin kutsutun Sinisen saavutuksen. Reitti oli noin 50 km pitkä, ja omasta mielestä reitti tarjosi reippaasti haastetta. Kaksi yötä vietimme teltassa nukkuen.",UCgHkneJS4-DwPWzXv_z3Czw,Jesse Kallio,3844.0,139.0,18.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-09-10 15:30:02+00:00,PT14M30S,https://www.youtube.com/watch?v=aXLWUsZyas4,Hossa
fRLgbi4rfyA,REPOVESI | Kaksi yötä riippumatossa | Tuulta ja tyyntä,"Lähdin kanootilla Repoveden kansallispuistoon, reissu oli melko rento sateesta ja tuulesta johtuen. Aluksi minun piti viettää yksi yö kansallispuistossa, mutta kovasta tuulesta johtuen jäinkin vielä toiseksi yöksi.",UCgHkneJS4-DwPWzXv_z3Czw,Jesse Kallio,2839.0,138.0,12.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-06-11 14:30:21+00:00,PT17M47S,https://www.youtube.com/watch?v=fRLgbi4rfyA,Repovesi
-Fn7O5YSTec,"PIKNIK BARENG KOMUNITAS MUSLIM DI FINLAND || NUUKSIO, ESPOO","🌸🌸🌸🌸🌸
Untuk teman"" yg ingin tau lbh banyak kehidupan sy di Finlandia jgn lupa like dan subscribe channel Jari Manis ya..
Let's be friends di social media lainnya, berikut link nya :

Instagram 📷📷📷 https://www.instagram.com/rianti.sept...

Facebook 📷📷📷 https://m.facebook.com/rianti.septian...

Smule 🎤🎤🎤 https://www.smule.com/riantiseptiani

Thanks All 😘😘😘",UCh-i9nUvo55RDjhra7bNm-Q,Rianti Septiani,3451.0,115.0,12.0,"Hobby,Lifestyle_(sociology),Tourism",,,2018-08-14 12:00:07+00:00,PT8M29S,https://www.youtube.com/watch?v=-Fn7O5YSTec,Nuuksio
-p98y8fYW1k,Retkiluistelua Linnansaaren Kansallispuistossa 2020,"Reissukarjut Facebook: https://www.facebook.com/Reissukarjut-108033070579883/ 

Päätin lähteä Linnansaaren kansallispuistoon retkiluistelemaan. Koko reitti ei ollut vielä järven yli auki, mutta yhteensä 18km tuli luisteltua kun kävin Oravi-Linnansaari-Oravi sekä seuraavana päivänä Porosalmi-Pienilappi-Porosalmi. Takaisin tullessa tuuli yltyi ja puhalsi reitin umpeen joka hieman vaikeutti kulkemista, mutta hyvin selvittiin. Mukava tapa liikkuahan tuo oli. Tuskin jää viimeiseksi kerraksi. :)",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,1280.0,46.0,3.0,"Hobby,Lifestyle_(sociology)",62.1103215,28.5098371,2020-02-08 16:58:35+00:00,PT8M12S,https://www.youtube.com/watch?v=-p98y8fYW1k,Linnansaari
L1LIVzVKQdk,Ensikertaa UKK:ssa | Vaellus 2023,"Kaverini Sami ei ole ikinä käynyt Urho Kekkosen Kansallispuistossa joten pitihän moinen unelma Samille toteuttaa. Tampereelta hypättiin Onnibussin kyytiin. Liki 14 tunnin bussirumban jälkeen saavuimme perille ja vaellus aloitettiin Aittajärveltä josta viikon aikana marssittiin Saariselälle rauhallisesti noin 10km päivämatkoin. Alkumatkasta oli rajut helteet ja loppureissusta satoi lähes koko ajan. Noustiin parillekkin tunturille ja katsastettiin miltä näyttää Elokuinen Paratiisikuru. :)

Osoitteesta retkiruoat.fi saatte kymmenen prosenttia tutustumistarjouksena alennusta normaalihintaisista tuotteista koodilla ""RETKIREPPU10""

Retkeily ja vaellus tuotteita kotimaisesta verkkokaupasta Luonterra.fi. kassalla koodilla ""RETKIREPPU -10"" saat kymmenen prosenttia pois ostoksesi loppusummasta.

Liittymällä kanavan jäseneksi, tuet Retkireppu kanavan toimintaa ja olet edistämässä aktiivista sisällön tuottoa kanavalle.
https://www.youtube.com/channel/UChBPAnbOE1bTbvEp-dttZXA/join

#Vaellus #Retkeily #UKK #ukk #Lappi",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,32134.0,1121.0,119.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-08-23 13:03:26+00:00,PT42M34S,https://www.youtube.com/watch?v=L1LIVzVKQdk,Urho Kekkonen
M5xycXlArm4,Riisitunturin Tykyt | Retki 2022 Lappi,"Miltä näyttää talvinen Riisitunturi? Käytiin Hannan kanssa kuvailemassa päiväretkenä komeita tykkypuita. Kaunis ilma houkutteli tuttuun tapaan paljon väkeä paikalle, mutta joukkoon mahtui kyllä. Riisitunturi löytyy Posiolta Lapin läänin eteläiseltä laidalta",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,11308.0,539.0,62.0,"Hobby,Lifestyle_(sociology),Tourism",66.25,28.5,2022-01-10 16:04:22+00:00,PT9M53S,https://www.youtube.com/watch?v=M5xycXlArm4,Riisitunturi
BhT3hfWzfWQ,Hiking in Pyhä-Luosto National Park,"2019 Elokuun lopulla saimme aikataulut sovitettua ja lähdimme neljäksi päiväksi metsään, Pyhä-Luoston Kansallispuistoon. Ruskan merkkejä oli tuolloin jo hieman havaittavissa, mutta täydessä loistossaan se ei vielä ollut. Reissussa kokkailtiin hyvästi ja nautittiin komeista maisemista. Vaelluksemme lähti Pyhältä ja kulki aina Luoston huipulle asti. Käytimme tuohon 35-40km taipaleeseen 4 täyttä päivää, koska meillä oli yhteensä noin 20kg ammattikamera kalustoa mukana. Painoa siis oli kiitettävästi rinkoissa. Halusimme kuvata kaikkea mahdollisimman kattavasti. Suosittelemme reittiä kummin päin vain. Taksilla pääsee sitten toisesta päästä takaisin. :)

Leikkaus ja Editointi: Mikko Mällinen
Äänen Jälkikäsittely: Peter Roe
Reissukarjut FaceBook: https://www.facebook.com/Reissukarjut-108033070579883/",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,17052.0,298.0,25.0,"Hobby,Lifestyle_(sociology),Tourism",67.0849145,26.9543632,2020-03-04 08:24:21+00:00,PT56M50S,https://www.youtube.com/watch?v=BhT3hfWzfWQ,Pyhä-Luosto
n6NguImkyHk,Rantalomalla Päijänteellä,"Kävin Toukokuun lopussa parin yön rantalomalla Päijänteen Kansallispuistossa. Kajakit laskettiin vesille Huhdanniemestä ja ensimmäinen yö vietettiin Lietsaaressa. Ylitettyämme tuulisen selän Kelventeeseen, vietettiin viimeinen yö Isohiedalla. Alkukesän upeat säät veti alueelle myös paljon veneilijöitä. Videolla mainitsen myös tulevasta yhteisreissusta Keloja Luonnosta kanavan kanssa. Näillä tiedoilla reissu toteutetaan heti Juhannuksen jälkeen joten pysykää vastaanottimienne ääressä. 



Käykääpä katsomassa linkistä Keloja Luonnosta kanavan antia
https://www.youtube.com/channel/UCIe90O1eRceDuSn6mBkxwSQ",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,5846.0,107.0,4.0,"Hobby,Lifestyle_(sociology),Tourism",61.3896745,25.4401743,2020-06-12 17:23:49+00:00,PT16M50S,https://www.youtube.com/watch?v=n6NguImkyHk,Päijänne
HPecUdakRVo,Päiväretki Talvisella Repovedellä 2020,"Reissukarjut Facebook: https://bit.ly/2uYMIwM

Kävin katsastamassa miltä näyttää talvinen Repoveden Kansallispuisto. Pari kuppia sumppia ja taas mentiin. Kohtalaisen rauhallista, vaikka suosittu puisto onkin. Liekö syynä, että sää oli pilvisen sumuinen, hieman tuulinen ja luntakin ripsi. Kyllä tuolla repovedellä on hyvä kulkea talvellakin kun ihmiset tallaa lumeenkin hyvät polut. Vaikkei tuossa nyt ollut kuin korkeintaan 20 senttiä lunta.",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,1379.0,44.0,2.0,"Hobby,Lifestyle_(sociology),Tourism",61.1879953,26.9023637,2020-02-02 16:34:57+00:00,PT7M31S,https://www.youtube.com/watch?v=HPecUdakRVo,Repovesi
6MDx8gEanuA,Pyhä-Häkki | Yö Poika-Ahossa | Testissä Outin Nano,"Piipahdin yhden yön reissun Pyhä-Häkin Kansallispuistoon Lokakuun alussa. Yön vietin kesäisin lammaspaimen kohteena olevassa Poika-Ahon vuokratuvassa joka olikin mukava kokemus. Nautiskelin kurkien massamuutosta, hienoista vanhoista metsistä sekä tuoreesta espressokahvista.

Pyhä-Häkki on kohteena hyvin pieni ja siksi en ollut siellä aiemmin käynyt. Itsehän olen enemmän vaellusihmisiä ja kaipaan suurempia alueita missä liikkua useampi päivä. Pyhä-Häkki osoittautui kuitenkin kauniiksi paikaksi ja tähän vuodenaikaan poluilla oli hiljaista. Alue myös sijaitsee paikassa jonne mitkään melusaasteet ei kuulu.

Maukkaat retkiruoat osoitteesta https://retkiruoat.fi/ -10% kassalla koodilla ""RETKIREPPU10""

Outin Nano retkeilykäyttöön tarkoitetut espressokeittimet osoitteesta https://outin.com/
-10% koodilla ""RETKIREPPU10""

Liittymällä kanavan jäseneksi, tuet Retkireppu kanavan toimintaa ja olet edistämässä aktiivista sisällön tuottoa kanavalle.
https://www.youtube.com/channel/UChBPAnbOE1bTbvEp-dttZXA/join

#vaellus #retkeily #outin #outinnano #outincoffee #outinespresso #portablecoffeemachine",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,17019.0,711.0,36.0,"Hobby,Lifestyle_(sociology),Tourism",62.8448328,25.4693978,2023-10-20 14:07:18+00:00,PT22M,https://www.youtube.com/watch?v=6MDx8gEanuA,Pyhä-Häkki
kl1TFaCiv6I,Talvitelttailua Syötteellä | Poltin melkein teltan | Armytek Wizard C2 Pro Max,"Piipahdin rennon parin yön reissun Syötteen Kansallispuistossa katselemassa talvista menoa. Hiihtäjiä oli keväisillä hangilla liikkeellä aika paljon. Tuli melkein poltettua telttakin ohessa. Muistakaa aina tarkistaa ettei keitinlaatikossa ole kaasua. Nestekaasu on ilmaa raskaampaa ja jos sitä on laatikon pohjalla, se ei näy eikä haise ellei sinne työnnä nokkaansa. Tässä tapauksessa kiinnitin normaalisti kaasupullon keittimen liittimeen ja laitettuani pullon laatikkoon, huomasin sen vuotavan. Nostin pullon pois ja kiinnitin liittimen uudestaan niin ettei se vuoda jonka jälkeen tuuletin telttaa ovi auki hetken. Kaasu ei haissut enää joten ajattelin, että nyt voi sytyttää. Aiemmin vuotanut kaasu kuitenkin ilmaa raskaampana velloi vielä laatikon pohjalla. Onneksi ei palanut muuta kuin nukat hanskasta ja vähän iho karvoja. Ensi kerralla pitää lisäksi tuulettaa itse keitinlaatikkokin mikäli vastaavaa tapahtuu. Testasin myös Armytek Wizard C2 Pro Max otsalamppua josta enemmän videolla.

Voyager retkiruoat https://retkiruoat.fi/ -10% koodilla RETKIREPPU10

Jos Armytek valaisimet kiinnostaa niin saatte https://www.armytek.fi/ kaupasta ostaessanne -15% pois hinnasta koodilla RETKIREPPU15

#retkeily #talvi #vaellus #syöte #lapland  #voyager #retkiruoat  #syotteenkansallispuisto #hiihto #winter #suomi #hiistovaellus #luonto #armytek",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,14904.0,734.0,89.0,"Hobby,Lifestyle_(sociology),Tourism",,,2023-04-14 13:13:40+00:00,PT24M29S,https://www.youtube.com/watch?v=kl1TFaCiv6I,Syöte
zQ21VxjcnjQ,UKK Vaellus 100km | Yötön Yö | Retkeily 2023,"Lähdin yksin vaellukselle Urho Kekkosen Kansallispuistoon 2. Kesäkuuta. Vaikka helteitä ei oltu luvattu niin silti liikkumisen kannalta säät suosi. Mikäs sen mukavampaa kantaa rinkkaa alle kymmenen asteen lämpötilassa kun ei tarvitse hikoilla. Matkaa tuli kuljettua aika tarkalleen 100 kilometriä. Reissun pituus oli ajallisesti yhdeksän päivää joista kaksi oli lepopäiviä. Reittini kulki Raja-Joosepista mutkien kautta Tahvontuvalle jonne olin sopinut Olli Järvenkylän kanssa tapaamisen 7.6. Urho Kekkosen kansallispuisto täyttää tänä vuonna 40 vuotta jonka kunniaksi Olli on vaeltamassa paikan päällä 40 päivää putkeen. Oli hieno tavata ja jutella hänen kanssaan Tahvontuvalla ja heittää yhdessä löylyt kiukaalle. Tulihan se Vongoivan räystäskin käytyä katsastamassa matkan varrella joka tasan vuosi sitten jäi käymättä. Video on kanavan tähän mennessä pisin joten kannattaa varata jotain virvoketta viereen jotta ette nukahda. :)

Retkiruoat.fi saatte tutustumistarjouksena 10% alennusta tilauksesta koodilla RETKIREPPU10

#Vaellus #Retkeily #UKK #ukk #Lappi",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,49710.0,1332.0,132.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2023-06-17 09:57:24+00:00,PT1H13M25S,https://www.youtube.com/watch?v=zQ21VxjcnjQ,Urho Kekkonen
r7Z3V76gJGQ,Hiihtoretki UKK 2022 | Dudley Myrsky | Hiihtovaellus Lapissa,"Kävin extempore reissussa UKK puistossa. Alkumatka sujui kirpakassa -24 pakkasessa ja loppu reissu meni lumimyräkässä joka äityi toiseksi viimeisenä päivänä niin kovaksi, että eteneminen meni melkein whiteoutin puolelle. Lumesta ei erottanut oikein pinnan muotoja ja pari kertaa huomasinkin humpsahtavani jonnekkin kuoppaan vaikka luulin edessäni olevan maaston olevan tasainen. Hiihtelin hieman yli 30 kilometriä ympäri UKK:ta rauhalliseen tahtiin. Sain hyvää tuntumaa ahkion vetelyyn pitemmillä matkoilla ja vaikeammassa maastossa :)",UChBPAnbOE1bTbvEp-dttZXA,Retkireppu,20177.0,999.0,100.0,"Hobby,Lifestyle_(sociology),Tourism",68.1666667,28.25,2022-02-22 14:59:56+00:00,PT27M25S,https://www.youtube.com/watch?v=r7Z3V76gJGQ,Urho Kekkonen
